Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,EDAT_Q
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,56,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,53,3
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,74,4
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,91,5
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,112,6
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,105,7
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,105,8
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,126,9
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,128,10
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,110,11
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,96,12
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,93,13
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,62,14
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,71,15
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,53,16
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,28,17
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,16,18
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,7,19
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7047,..,20
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,49,0
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,43,1
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,48,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,53,3
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,60,4
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,99,5
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,101,6
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,98,7
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,91,8
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,102,9
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,80,10
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,92,11
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,92,12
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,64,13
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,52,14
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,57,15
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,62,16
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,43,17
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,24,18
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,9,19
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7048,..,20
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7049,28,0
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7049,42,1
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7049,49,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7049,44,3
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7049,62,4
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7049,62,5
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7049,86,6
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7049,87,7
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7049,68,8
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7049,104,9
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7049,75,10
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7049,96,11
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7049,82,12
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7049,82,13
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7049,58,14
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7049,75,15
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7049,57,16
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7049,33,17
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7049,23,18
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7049,..,19
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7050,36,0
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7050,48,1
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7050,49,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7050,55,3
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7050,68,4
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7050,92,5
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7050,126,6
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7050,94,7
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7050,112,8
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7050,80,9
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7050,80,10
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7050,88,11
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7050,77,12
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7050,61,13
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7050,43,14
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7050,37,15
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7050,34,16
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7050,30,17
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7050,14,18
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7050,6,19
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,76,0
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,80,1
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,73,2
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,85,3
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,96,4
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,147,5
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,142,6
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,155,7
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,151,8
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,146,9
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,145,10
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,132,11
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,105,12
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,83,13
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,69,14
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,67,15
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,59,16
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,38,17
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,27,18
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,8,19
2024-01-01,7,Horta-Guinardó,35,el Guinardó,143,7051,..,20
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,59,0
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,70,1
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,76,2
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,66,3
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,47,4
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,64,5
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,60,6
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,76,7
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,106,8
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,106,9
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,104,10
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,76,11
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,71,12
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,65,13
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,67,14
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,83,15
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,54,16
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,46,17
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,31,18
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,11,19
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,..,20
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,51,0
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,60,1
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,54,2
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,100,3
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,60,4
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,71,5
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,88,6
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,102,7
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,105,8
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,120,9
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,131,10
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,100,11
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,94,12
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,81,13
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,79,14
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,89,15
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,47,16
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,41,17
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,15,18
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,..,19
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,5,20
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,56,0
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,70,1
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,95,2
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,98,3
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,95,4
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,91,5
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,78,6
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,106,7
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,120,8
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,126,9
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,138,10
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,125,11
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,120,12
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,82,13
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,81,14
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,102,15
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,54,16
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,37,17
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,20,18
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,5,19
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,..,20
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,43,0
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,49,1
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,58,2
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,77,3
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,65,4
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,63,5
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,54,6
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,51,7
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,73,8
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,96,9
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,102,10
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,66,11
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,85,12
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,64,13
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,82,14
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,76,15
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,50,16
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,43,17
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,23,18
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,6,19
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,44,0
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,48,1
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,52,2
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,66,3
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,71,4
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,59,5
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,59,6
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,94,7
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,86,8
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,119,9
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,80,10
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,92,11
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,82,12
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,62,13
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,76,14
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,46,15
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,41,16
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,24,17
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,11,18
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,8,19
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,..,20
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,57,0
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,64,1
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,73,2
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,70,3
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,88,4
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,82,5
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,85,6
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,100,7
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,92,8
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,129,9
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,110,10
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,110,11
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,106,12
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,90,13
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,92,14
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,66,15
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,43,16
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,31,17
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,15,18
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,..,19
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,..,20
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7058,44,0
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7058,48,1
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7058,57,2
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7058,72,3
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7058,68,4
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7058,73,5
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7058,79,6
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7058,80,7
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7058,84,8
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7058,111,9
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7058,89,10
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7058,110,11
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7058,92,12
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7058,91,13
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7058,96,14
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7058,67,15
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7058,42,16
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7058,22,17
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7058,15,18
2024-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,145,7058,6,19
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7059,51,0
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7059,51,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7059,55,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7059,57,3
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7059,77,4
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7059,76,5
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7059,126,6
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7059,130,7
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7059,104,8
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7059,118,9
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7059,101,10
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7059,92,11
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7059,81,12
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7059,66,13
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7059,71,14
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7059,70,15
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7059,33,16
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7059,33,17
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7059,16,18
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7059,8,19
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7060,51,0
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7060,76,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7060,72,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7060,91,3
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7060,98,4
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7060,124,5
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7060,152,6
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7060,182,7
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7060,151,8
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7060,141,9
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7060,149,10
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7060,125,11
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7060,128,12
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7060,89,13
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7060,93,14
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7060,70,15
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7060,57,16
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7060,49,17
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7060,20,18
2024-01-01,7,Horta-Guinardó,37,el Carmel,146,7060,..,19
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7061,33,0
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7061,43,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7061,52,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7061,78,3
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7061,56,4
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7061,52,5
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7061,66,6
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7061,57,7
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7061,80,8
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7061,103,9
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7061,101,10
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7061,77,11
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7061,89,12
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7061,69,13
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7061,67,14
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7061,69,15
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7061,32,16
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7061,29,17
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7061,13,18
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7061,5,19
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7062,42,0
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7062,70,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7062,61,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7062,67,3
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7062,50,4
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7062,114,5
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7062,84,6
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7062,99,7
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7062,113,8
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7062,133,9
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7062,95,10
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7062,78,11
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7062,84,12
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7062,74,13
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7062,63,14
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7062,67,15
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7062,35,16
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7062,20,17
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7062,9,18
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7062,..,19
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7063,58,0
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7063,64,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7063,69,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7063,78,3
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7063,66,4
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7063,93,5
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7063,118,6
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7063,99,7
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7063,103,8
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7063,112,9
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7063,99,10
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7063,105,11
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7063,110,12
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7063,65,13
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7063,70,14
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7063,81,15
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7063,48,16
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7063,19,17
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7063,17,18
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7063,..,19
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7064,48,0
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7064,67,1
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7064,73,2
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7064,110,3
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7064,96,4
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7064,101,5
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7064,125,6
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7064,113,7
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7064,143,8
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7064,130,9
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7064,135,10
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7064,117,11
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7064,98,12
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7064,70,13
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7064,80,14
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7064,78,15
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7064,62,16
2024-01-01,7,Horta-Guinardó,37,el Carmel,147,7064,46,17
