any;secció censal;concepte;estat;valor
2024;Barcelona DC02 SC156;població estrangera de països de renda baixa o mitjana (%);;11,5
2024;Barcelona DC02 SC156;renda mitjana per persona (€);;9999999
2024;Barcelona DC02 SC157;població amb estudis baixos (%);;9,6
2024;Barcelona DC02 SC157;població jove sense estudis postobligatoris (%);;12,5
2024;Barcelona DC02 SC157;població estrangera de països de renda baixa o mitjana (%);;15,3
2024;Barcelona DC02 SC157;renda mitjana per persona (€);;9999999
2024;Barcelona DC02 SC158;població amb estudis baixos (%);;8,5
2024;Barcelona DC02 SC158;població jove sense estudis postobligatoris (%);;8,1
2024;Barcelona DC02 SC158;població estrangera de països de renda baixa o mitjana (%);;16,9
2024;Barcelona DC02 SC158;renda mitjana per persona (€);;9999999
2024;Barcelona DC02 SC159;població amb estudis baixos (%);;6,6
2024;Barcelona DC02 SC159;població jove sense estudis postobligatoris (%);;8,8
2024;Barcelona DC02 SC159;població estrangera de països de renda baixa o mitjana (%);;15,3
2024;Barcelona DC02 SC159;renda mitjana per persona (€);;9999999
2024;Barcelona DC02 SC160;població amb estudis baixos (%);;7,1
2024;Barcelona DC02 SC160;població jove sense estudis postobligatoris (%);;9,2
2024;Barcelona DC02 SC160;població estrangera de països de renda baixa o mitjana (%);;13,2
2024;Barcelona DC02 SC160;renda mitjana per persona (€);;9999999
2024;Barcelona DC02 SC161;població amb estudis baixos (%);;6,0
2024;Barcelona DC02 SC161;població jove sense estudis postobligatoris (%);;6,3
2024;Barcelona DC02 SC161;població estrangera de països de renda baixa o mitjana (%);;13,8
2024;Barcelona DC02 SC161;renda mitjana per persona (€);;9999999
2024;Barcelona DC02 SC162;població amb estudis baixos (%);;11,0
2024;Barcelona DC02 SC162;població jove sense estudis postobligatoris (%);;9,7
2024;Barcelona DC02 SC162;població estrangera de països de renda baixa o mitjana (%);;17,7
2024;Barcelona DC02 SC162;renda mitjana per persona (€);;9999999
2024;Barcelona DC02 SC163;població amb estudis baixos (%);;8,2
2024;Barcelona DC02 SC163;població jove sense estudis postobligatoris (%);;8,5
2024;Barcelona DC02 SC163;població estrangera de països de renda baixa o mitjana (%);;17,9
2024;Barcelona DC02 SC163;renda mitjana per persona (€);;9999999
2024;Barcelona DC02 SC164;població amb estudis baixos (%);;6,9
2024;Barcelona DC02 SC164;població jove sense estudis postobligatoris (%);;7,7
2024;Barcelona DC02 SC164;població estrangera de països de renda baixa o mitjana (%);;20,4
2024;Barcelona DC02 SC164;renda mitjana per persona (€);;9999999
2024;Barcelona DC02 SC165;població amb estudis baixos (%);;8,8
2024;Barcelona DC02 SC165;població jove sense estudis postobligatoris (%);;11,3
2024;Barcelona DC02 SC165;població estrangera de països de renda baixa o mitjana (%);;15,0
2024;Barcelona DC02 SC165;renda mitjana per persona (€);;9999999
2024;Barcelona DC02 SC166;població amb estudis baixos (%);;8,8
2024;Barcelona DC02 SC166;població jove sense estudis postobligatoris (%);;10,5
2024;Barcelona DC02 SC166;població estrangera de països de renda baixa o mitjana (%);;17,9
2024;Barcelona DC02 SC166;renda mitjana per persona (€);;9999999
2024;Barcelona DC02 SC167;població amb estudis baixos (%);;8,7
2024;Barcelona DC02 SC167;població jove sense estudis postobligatoris (%);;15,1
2024;Barcelona DC02 SC167;població estrangera de països de renda baixa o mitjana (%);;13,4
2024;Barcelona DC02 SC167;renda mitjana per persona (€);;9999999
2024;Barcelona DC02 SC168;població amb estudis baixos (%);;9,5
2024;Barcelona DC02 SC168;població jove sense estudis postobligatoris (%);;11,1
2024;Barcelona DC02 SC168;població estrangera de països de renda baixa o mitjana (%);;16,5
2024;Barcelona DC02 SC168;renda mitjana per persona (€);;9999999
2024;Barcelona DC02 SC169;població amb estudis baixos (%);;10,5
2024;Barcelona DC02 SC169;població jove sense estudis postobligatoris (%);;11,7
2024;Barcelona DC02 SC169;població estrangera de països de renda baixa o mitjana (%);;13,6
2024;Barcelona DC02 SC169;renda mitjana per persona (€);;9999999
2024;Barcelona DC02 SC170;població amb estudis baixos (%);;10,5
2024;Barcelona DC02 SC170;població jove sense estudis postobligatoris (%);;7,9
2024;Barcelona DC02 SC170;població estrangera de països de renda baixa o mitjana (%);;14,4
2024;Barcelona DC02 SC170;renda mitjana per persona (€);;9999999
2024;Barcelona DC02 SC171;població amb estudis baixos (%);;13,1
2024;Barcelona DC02 SC171;població jove sense estudis postobligatoris (%);;15,9
2024;Barcelona DC02 SC171;població estrangera de països de renda baixa o mitjana (%);;20,9
2024;Barcelona DC02 SC171;renda mitjana per persona (€);;9999999
2024;Barcelona DC02 SC172;població amb estudis baixos (%);;9,6
2024;Barcelona DC02 SC172;població jove sense estudis postobligatoris (%);;12,3
2024;Barcelona DC02 SC172;població estrangera de països de renda baixa o mitjana (%);;14,5
2024;Barcelona DC02 SC172;renda mitjana per persona (€);;9999999
2024;Barcelona DC02 SC173;població amb estudis baixos (%);;10,0
2024;Barcelona DC02 SC173;població jove sense estudis postobligatoris (%);;10,0
2024;Barcelona DC02 SC173;població estrangera de països de renda baixa o mitjana (%);;14,2
2024;Barcelona DC02 SC173;renda mitjana per persona (€);;9999999
2024;Barcelona DC03 SC001;població amb estudis baixos (%);;12,3
2024;Barcelona DC03 SC001;població jove sense estudis postobligatoris (%);;16,7
2024;Barcelona DC03 SC001;població estrangera de països de renda baixa o mitjana (%);;16,5
2024;Barcelona DC03 SC001;renda mitjana per persona (€);;9999999
2024;Barcelona DC03 SC002;població amb estudis baixos (%);;12,4
2024;Barcelona DC03 SC002;població jove sense estudis postobligatoris (%);;19,5
2024;Barcelona DC03 SC002;població estrangera de països de renda baixa o mitjana (%);;19,0
2024;Barcelona DC03 SC002;renda mitjana per persona (€);;9999999
2024;Barcelona DC03 SC003;població amb estudis baixos (%);;12,2
2024;Barcelona DC03 SC003;població jove sense estudis postobligatoris (%);;19,1
2024;Barcelona DC03 SC003;població estrangera de països de renda baixa o mitjana (%);;23,5
2024;Barcelona DC03 SC003;renda mitjana per persona (€);;9999999
2024;Barcelona DC03 SC004;població amb estudis baixos (%);;9,2
2024;Barcelona DC03 SC004;població jove sense estudis postobligatoris (%);;11,4
2024;Barcelona DC03 SC004;població estrangera de països de renda baixa o mitjana (%);;17,7
2024;Barcelona DC03 SC004;renda mitjana per persona (€);;9999999
2024;Barcelona DC03 SC005;població amb estudis baixos (%);;10,4
2024;Barcelona DC03 SC005;població jove sense estudis postobligatoris (%);;12,4
2024;Barcelona DC03 SC005;població estrangera de països de renda baixa o mitjana (%);;19,5
2024;Barcelona DC03 SC005;renda mitjana per persona (€);;9999999
2024;Barcelona DC03 SC006;població amb estudis baixos (%);;10,3
2024;Barcelona DC03 SC006;població jove sense estudis postobligatoris (%);;15,1
2024;Barcelona DC03 SC006;població estrangera de països de renda baixa o mitjana (%);;19,7
2024;Barcelona DC03 SC006;renda mitjana per persona (€);;9999999
2024;Barcelona DC03 SC007;població amb estudis baixos (%);;12,6
2024;Barcelona DC03 SC007;població jove sense estudis postobligatoris (%);;18,7
2024;Barcelona DC03 SC007;població estrangera de països de renda baixa o mitjana (%);;19,2
2024;Barcelona DC03 SC007;renda mitjana per persona (€);;9999999
2024;Barcelona DC03 SC008;població amb estudis baixos (%);;11,2
2024;Barcelona DC03 SC008;població jove sense estudis postobligatoris (%);;17,9
2024;Barcelona DC03 SC008;població estrangera de països de renda baixa o mitjana (%);;19,1
2024;Barcelona DC03 SC008;renda mitjana per persona (€);;9999999
2024;Barcelona DC03 SC009;població amb estudis baixos (%);;10,1
2024;Barcelona DC03 SC009;població jove sense estudis postobligatoris (%);;16,0
2024;Barcelona DC03 SC009;població estrangera de països de renda baixa o mitjana (%);;19,6
2024;Barcelona DC03 SC009;renda mitjana per persona (€);;9999999
2024;Barcelona DC03 SC010;població amb estudis baixos (%);;11,0
2024;Barcelona DC03 SC010;població jove sense estudis postobligatoris (%);;20,8
2024;Barcelona DC03 SC010;població estrangera de països de renda baixa o mitjana (%);;24,7
2024;Barcelona DC03 SC010;renda mitjana per persona (€);;9999999
2024;Barcelona DC03 SC011;població amb estudis baixos (%);;11,6
2024;Barcelona DC03 SC011;població jove sense estudis postobligatoris (%);;19,8
2024;Barcelona DC03 SC011;població estrangera de països de renda baixa o mitjana (%);;27,0
2024;Barcelona DC03 SC011;renda mitjana per persona (€);;9999999
2024;Barcelona DC03 SC012;població amb estudis baixos (%);;11,8
2024;Barcelona DC03 SC012;població jove sense estudis postobligatoris (%);;15,7
2024;Barcelona DC03 SC012;població estrangera de països de renda baixa o mitjana (%);;24,3
2024;Barcelona DC03 SC012;renda mitjana per persona (€);;9999999
2024;Barcelona DC03 SC013;població amb estudis baixos (%);;10,2
2024;Barcelona DC03 SC013;població jove sense estudis postobligatoris (%);;16,1
2024;Barcelona DC03 SC013;població estrangera de països de renda baixa o mitjana (%);;25,0
2024;Barcelona DC03 SC013;renda mitjana per persona (€);;9999999
2024;Barcelona DC03 SC014;població amb estudis baixos (%);;12,1
2024;Barcelona DC03 SC014;població jove sense estudis postobligatoris (%);;19,1
2024;Barcelona DC03 SC014;població estrangera de països de renda baixa o mitjana (%);;25,2
2024;Barcelona DC03 SC014;renda mitjana per persona (€);;9999999
2024;Barcelona DC03 SC015;població amb estudis baixos (%);;11,4
2024;Barcelona DC03 SC015;població jove sense estudis postobligatoris (%);;16,5
2024;Barcelona DC03 SC015;població estrangera de països de renda baixa o mitjana (%);;22,7
2024;Barcelona DC03 SC015;renda mitjana per persona (€);;9999999
2024;Barcelona DC03 SC016;població amb estudis baixos (%);;11,0
2024;Barcelona DC03 SC016;població jove sense estudis postobligatoris (%);;14,3
2024;Barcelona DC03 SC016;població estrangera de països de renda baixa o mitjana (%);;26,0
2024;Barcelona DC03 SC016;renda mitjana per persona (€);;9999999
2024;Barcelona DC03 SC017;població amb estudis baixos (%);;12,3
2024;Barcelona DC03 SC017;població jove sense estudis postobligatoris (%);;18,0
2024;Barcelona DC03 SC017;població estrangera de països de renda baixa o mitjana (%);;25,9
2024;Barcelona DC03 SC017;renda mitjana per persona (€);;9999999
2024;Barcelona DC03 SC018;població amb estudis baixos (%);;13,3
2024;Barcelona DC03 SC018;població jove sense estudis postobligatoris (%);;18,3
2024;Barcelona DC03 SC018;població estrangera de països de renda baixa o mitjana (%);;23,0
2024;Barcelona DC03 SC018;renda mitjana per persona (€);;9999999
2024;Barcelona DC03 SC019;població amb estudis baixos (%);;11,3
2024;Barcelona DC03 SC019;població jove sense estudis postobligatoris (%);;18,1
2024;Barcelona DC03 SC019;població estrangera de països de renda baixa o mitjana (%);;23,9
2024;Barcelona DC03 SC019;renda mitjana per persona (€);;9999999
2024;Barcelona DC03 SC020;població amb estudis baixos (%);;14,7
2024;Barcelona DC03 SC020;població jove sense estudis postobligatoris (%);;18,3
2024;Barcelona DC03 SC020;població estrangera de països de renda baixa o mitjana (%);;17,6
2024;Barcelona DC03 SC020;renda mitjana per persona (€);;9999999
2024;Barcelona DC03 SC021;població amb estudis baixos (%);;16,4
2024;Barcelona DC03 SC021;població jove sense estudis postobligatoris (%);;17,2
2024;Barcelona DC03 SC021;població estrangera de països de renda baixa o mitjana (%);;15,3
2024;Barcelona DC03 SC021;renda mitjana per persona (€);;9999999
2024;Barcelona DC03 SC022;població amb estudis baixos (%);;14,9
2024;Barcelona DC03 SC022;població jove sense estudis postobligatoris (%);;15,2
2024;Barcelona DC03 SC022;població estrangera de països de renda baixa o mitjana (%);;19,0
2024;Barcelona DC03 SC022;renda mitjana per persona (€);;9999999
2024;Barcelona DC03 SC023;població amb estudis baixos (%);;11,0
2024;Barcelona DC03 SC023;població jove sense estudis postobligatoris (%);;14,5
2024;Barcelona DC03 SC023;població estrangera de països de renda baixa o mitjana (%);;18,9
2024;Barcelona DC03 SC023;renda mitjana per persona (€);;9999999
2024;Barcelona DC03 SC024;població amb estudis baixos (%);;12,6
2024;Barcelona DC03 SC024;població jove sense estudis postobligatoris (%);;15,8
2024;Barcelona DC03 SC024;població estrangera de països de renda baixa o mitjana (%);;17,9
2024;Barcelona DC03 SC024;renda mitjana per persona (€);;9999999
2024;Barcelona DC03 SC025;població amb estudis baixos (%);;15,5
2024;Barcelona DC03 SC025;població jove sense estudis postobligatoris (%);;29,9
2024;Barcelona DC03 SC025;població estrangera de països de renda baixa o mitjana (%);;17,4
2024;Barcelona DC03 SC025;renda mitjana per persona (€);;9999999
2024;Barcelona DC03 SC026;població amb estudis baixos (%);;21,1
2024;Barcelona DC03 SC026;població jove sense estudis postobligatoris (%);;20,3
2024;Barcelona DC03 SC026;població estrangera de països de renda baixa o mitjana (%);;13,1
2024;Barcelona DC03 SC026;renda mitjana per persona (€);;9999999
2024;Barcelona DC03 SC027;població amb estudis baixos (%);;11,1
2024;Barcelona DC03 SC027;població jove sense estudis postobligatoris (%);;14,8
2024;Barcelona DC03 SC027;població estrangera de països de renda baixa o mitjana (%);;11,6
2024;Barcelona DC03 SC027;renda mitjana per persona (€);;9999999
2024;Barcelona DC03 SC028;població amb estudis baixos (%);;9,2
2024;Barcelona DC03 SC028;població jove sense estudis postobligatoris (%);;10,6
2024;Barcelona DC03 SC028;població estrangera de països de renda baixa o mitjana (%);;18,0
2024;Barcelona DC03 SC028;renda mitjana per persona (€);;9999999
2024;Barcelona DC03 SC029;població amb estudis baixos (%);;14,8
2024;Barcelona DC03 SC029;població jove sense estudis postobligatoris (%);;20,4
2024;Barcelona DC03 SC029;població estrangera de països de renda baixa o mitjana (%);;9,9
2024;Barcelona DC03 SC029;renda mitjana per persona (€);;9999999
2024;Barcelona DC03 SC030;població amb estudis baixos (%);;13,2
2024;Barcelona DC03 SC030;població jove sense estudis postobligatoris (%);;16,5
2024;Barcelona DC03 SC030;població estrangera de països de renda baixa o mitjana (%);;15,6
2024;Barcelona DC03 SC030;renda mitjana per persona (€);;9999999
2024;Barcelona DC03 SC031;població amb estudis baixos (%);;16,1
2024;Barcelona DC03 SC031;població jove sense estudis postobligatoris (%);;22,8
2024;Barcelona DC03 SC031;població estrangera de països de renda baixa o mitjana (%);;10,1
2024;Barcelona DC03 SC031;renda mitjana per persona (€);;9999999
2024;Barcelona DC03 SC032;població amb estudis baixos (%);;14,2
2024;Barcelona DC03 SC032;població jove sense estudis postobligatoris (%);;32,0
2024;Barcelona DC03 SC032;població estrangera de països de renda baixa o mitjana (%);;16,6
2024;Barcelona DC03 SC032;renda mitjana per persona (€);;9999999
2024;Barcelona DC03 SC033;població amb estudis baixos (%);;18,4
2024;Barcelona DC03 SC033;població jove sense estudis postobligatoris (%);;33,2
2024;Barcelona DC03 SC033;població estrangera de països de renda baixa o mitjana (%);;26,1
2024;Barcelona DC03 SC033;renda mitjana per persona (€);;9999999
2024;Barcelona DC03 SC034;població amb estudis baixos (%);;14,5
2024;Barcelona DC03 SC034;població jove sense estudis postobligatoris (%);;18,6
2024;Barcelona DC03 SC034;població estrangera de països de renda baixa o mitjana (%);;16,9
2024;Barcelona DC03 SC034;renda mitjana per persona (€);;9999999
2024;Barcelona DC03 SC035;població amb estudis baixos (%);;15,3
2024;Barcelona DC03 SC035;població jove sense estudis postobligatoris (%);;18,2
2024;Barcelona DC03 SC035;població estrangera de països de renda baixa o mitjana (%);;15,1
