Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,SEXE
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9003,1172,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9004,915,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9004,922,2
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9005,1040,1
2026-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9005,980,2
2026-01-01,9,Sant Andreu,58,Baró de Viver,183,9006,674,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,183,9006,648,2
2026-01-01,9,Sant Andreu,58,Baró de Viver,183,9007,708,1
2026-01-01,9,Sant Andreu,58,Baró de Viver,183,9007,638,2
2026-01-01,9,Sant Andreu,59,el Bon Pastor,184,9008,965,1
2026-01-01,9,Sant Andreu,59,el Bon Pastor,184,9008,949,2
2026-01-01,9,Sant Andreu,59,el Bon Pastor,184,9009,749,1
2026-01-01,9,Sant Andreu,59,el Bon Pastor,184,9009,670,2
2026-01-01,9,Sant Andreu,59,el Bon Pastor,185,9010,964,1
2026-01-01,9,Sant Andreu,59,el Bon Pastor,185,9010,843,2
2026-01-01,9,Sant Andreu,59,el Bon Pastor,185,9011,1014,1
2026-01-01,9,Sant Andreu,59,el Bon Pastor,185,9011,974,2
2026-01-01,9,Sant Andreu,59,el Bon Pastor,185,9013,1100,1
2026-01-01,9,Sant Andreu,59,el Bon Pastor,185,9013,1068,2
2026-01-01,9,Sant Andreu,59,el Bon Pastor,185,9014,1997,1
2026-01-01,9,Sant Andreu,59,el Bon Pastor,185,9014,2531,2
2026-01-01,9,Sant Andreu,59,el Bon Pastor,185,9015,1025,1
2026-01-01,9,Sant Andreu,59,el Bon Pastor,185,9015,1022,2
2026-01-01,9,Sant Andreu,60,Sant Andreu,186,9016,661,1
2026-01-01,9,Sant Andreu,60,Sant Andreu,186,9016,600,2
2026-01-01,9,Sant Andreu,60,Sant Andreu,186,9017,796,1
2026-01-01,9,Sant Andreu,60,Sant Andreu,186,9017,773,2
2026-01-01,9,Sant Andreu,60,Sant Andreu,186,9018,763,1
2026-01-01,9,Sant Andreu,60,Sant Andreu,186,9018,687,2
2026-01-01,9,Sant Andreu,60,Sant Andreu,186,9019,1340,1
2026-01-01,9,Sant Andreu,60,Sant Andreu,186,9019,1278,2
2026-01-01,9,Sant Andreu,60,Sant Andreu,186,9020,642,1
2026-01-01,9,Sant Andreu,60,Sant Andreu,186,9020,555,2
2026-01-01,9,Sant Andreu,60,Sant Andreu,186,9021,745,1
2026-01-01,9,Sant Andreu,60,Sant Andreu,186,9021,663,2
2026-01-01,9,Sant Andreu,60,Sant Andreu,186,9022,672,1
2026-01-01,9,Sant Andreu,60,Sant Andreu,186,9022,566,2
2026-01-01,9,Sant Andreu,60,Sant Andreu,186,9023,619,1
2026-01-01,9,Sant Andreu,60,Sant Andreu,186,9023,591,2
2026-01-01,9,Sant Andreu,60,Sant Andreu,187,9024,666,1
2026-01-01,9,Sant Andreu,60,Sant Andreu,187,9024,552,2
2026-01-01,9,Sant Andreu,60,Sant Andreu,187,9025,675,1
2026-01-01,9,Sant Andreu,60,Sant Andreu,187,9025,558,2
2026-01-01,9,Sant Andreu,60,Sant Andreu,187,9026,810,1
2026-01-01,9,Sant Andreu,60,Sant Andreu,187,9026,725,2
2026-01-01,9,Sant Andreu,60,Sant Andreu,187,9027,672,1
2026-01-01,9,Sant Andreu,60,Sant Andreu,187,9027,636,2
2026-01-01,9,Sant Andreu,60,Sant Andreu,188,9028,788,1
2026-01-01,9,Sant Andreu,60,Sant Andreu,188,9028,727,2
2026-01-01,9,Sant Andreu,60,Sant Andreu,188,9029,568,1
2026-01-01,9,Sant Andreu,60,Sant Andreu,188,9029,512,2
2026-01-01,9,Sant Andreu,60,Sant Andreu,188,9030,794,1
2026-01-01,9,Sant Andreu,60,Sant Andreu,188,9030,671,2
2026-01-01,9,Sant Andreu,60,Sant Andreu,188,9031,597,1
2026-01-01,9,Sant Andreu,60,Sant Andreu,188,9031,581,2
2026-01-01,9,Sant Andreu,60,Sant Andreu,189,9032,1340,1
2026-01-01,9,Sant Andreu,60,Sant Andreu,189,9032,1159,2
2026-01-01,9,Sant Andreu,60,Sant Andreu,189,9033,1719,1
2026-01-01,9,Sant Andreu,60,Sant Andreu,189,9033,1646,2
2026-01-01,9,Sant Andreu,60,Sant Andreu,190,9034,795,1
2026-01-01,9,Sant Andreu,60,Sant Andreu,190,9034,672,2
2026-01-01,9,Sant Andreu,60,Sant Andreu,190,9035,840,1
2026-01-01,9,Sant Andreu,60,Sant Andreu,190,9035,772,2
2026-01-01,9,Sant Andreu,60,Sant Andreu,190,9036,801,1
2026-01-01,9,Sant Andreu,60,Sant Andreu,190,9036,703,2
2026-01-01,9,Sant Andreu,60,Sant Andreu,190,9037,898,1
2026-01-01,9,Sant Andreu,60,Sant Andreu,190,9037,845,2
2026-01-01,9,Sant Andreu,60,Sant Andreu,190,9038,929,1
2026-01-01,9,Sant Andreu,60,Sant Andreu,190,9038,822,2
2026-01-01,9,Sant Andreu,60,Sant Andreu,190,9039,837,1
2026-01-01,9,Sant Andreu,60,Sant Andreu,190,9039,721,2
2026-01-01,9,Sant Andreu,60,Sant Andreu,191,9040,941,1
2026-01-01,9,Sant Andreu,60,Sant Andreu,191,9040,805,2
2026-01-01,9,Sant Andreu,60,Sant Andreu,191,9041,771,1
2026-01-01,9,Sant Andreu,60,Sant Andreu,191,9041,660,2
2026-01-01,9,Sant Andreu,60,Sant Andreu,191,9042,711,1
2026-01-01,9,Sant Andreu,60,Sant Andreu,191,9042,588,2
2026-01-01,9,Sant Andreu,60,Sant Andreu,191,9043,728,1
2026-01-01,9,Sant Andreu,60,Sant Andreu,191,9043,664,2
2026-01-01,9,Sant Andreu,60,Sant Andreu,191,9044,816,1
2026-01-01,9,Sant Andreu,60,Sant Andreu,191,9044,777,2
2026-01-01,9,Sant Andreu,60,Sant Andreu,191,9045,769,1
2026-01-01,9,Sant Andreu,60,Sant Andreu,191,9045,652,2
2026-01-01,9,Sant Andreu,60,Sant Andreu,192,9046,707,1
2026-01-01,9,Sant Andreu,60,Sant Andreu,192,9046,597,2
2026-01-01,9,Sant Andreu,60,Sant Andreu,192,9047,861,1
2026-01-01,9,Sant Andreu,60,Sant Andreu,192,9047,762,2
2026-01-01,9,Sant Andreu,60,Sant Andreu,192,9048,730,1
2026-01-01,9,Sant Andreu,60,Sant Andreu,192,9048,615,2
2026-01-01,9,Sant Andreu,60,Sant Andreu,192,9049,691,1
2026-01-01,9,Sant Andreu,60,Sant Andreu,192,9049,604,2
2026-01-01,9,Sant Andreu,60,Sant Andreu,192,9050,824,1
2026-01-01,9,Sant Andreu,60,Sant Andreu,192,9050,750,2
2026-01-01,9,Sant Andreu,60,Sant Andreu,192,9051,659,1
2026-01-01,9,Sant Andreu,60,Sant Andreu,192,9051,622,2
2026-01-01,9,Sant Andreu,60,Sant Andreu,192,9052,644,1
2026-01-01,9,Sant Andreu,60,Sant Andreu,192,9052,600,2
2026-01-01,9,Sant Andreu,60,Sant Andreu,192,9053,895,1
2026-01-01,9,Sant Andreu,60,Sant Andreu,192,9053,796,2
2026-01-01,9,Sant Andreu,60,Sant Andreu,192,9054,598,1
2026-01-01,9,Sant Andreu,60,Sant Andreu,192,9054,511,2
2026-01-01,9,Sant Andreu,61,la Sagrera,193,9055,982,1
2026-01-01,9,Sant Andreu,61,la Sagrera,193,9055,889,2
2026-01-01,9,Sant Andreu,61,la Sagrera,193,9056,609,1
2026-01-01,9,Sant Andreu,61,la Sagrera,193,9056,530,2
2026-01-01,9,Sant Andreu,61,la Sagrera,193,9057,942,1
2026-01-01,9,Sant Andreu,61,la Sagrera,193,9057,903,2
2026-01-01,9,Sant Andreu,61,la Sagrera,193,9058,815,1
2026-01-01,9,Sant Andreu,61,la Sagrera,193,9058,771,2
2026-01-01,9,Sant Andreu,61,la Sagrera,193,9059,748,1
2026-01-01,9,Sant Andreu,61,la Sagrera,193,9059,699,2
2026-01-01,9,Sant Andreu,61,la Sagrera,193,9060,777,1
2026-01-01,9,Sant Andreu,61,la Sagrera,193,9060,672,2
2026-01-01,9,Sant Andreu,61,la Sagrera,193,9156,695,1
2026-01-01,9,Sant Andreu,61,la Sagrera,193,9156,572,2
2026-01-01,9,Sant Andreu,61,la Sagrera,194,9061,946,1
2026-01-01,9,Sant Andreu,61,la Sagrera,194,9061,895,2
2026-01-01,9,Sant Andreu,61,la Sagrera,194,9062,872,1
2026-01-01,9,Sant Andreu,61,la Sagrera,194,9062,820,2
2026-01-01,9,Sant Andreu,61,la Sagrera,195,9063,791,1
2026-01-01,9,Sant Andreu,61,la Sagrera,195,9063,759,2
2026-01-01,9,Sant Andreu,61,la Sagrera,195,9064,633,1
2026-01-01,9,Sant Andreu,61,la Sagrera,195,9064,550,2
2026-01-01,9,Sant Andreu,61,la Sagrera,195,9065,1123,1
2026-01-01,9,Sant Andreu,61,la Sagrera,195,9065,986,2
2026-01-01,9,Sant Andreu,61,la Sagrera,195,9066,767,1
2026-01-01,9,Sant Andreu,61,la Sagrera,195,9066,701,2
2026-01-01,9,Sant Andreu,61,la Sagrera,195,9067,786,1
2026-01-01,9,Sant Andreu,61,la Sagrera,195,9067,710,2
2026-01-01,9,Sant Andreu,61,la Sagrera,196,9068,817,1
2026-01-01,9,Sant Andreu,61,la Sagrera,196,9068,762,2
2026-01-01,9,Sant Andreu,61,la Sagrera,196,9069,550,1
2026-01-01,9,Sant Andreu,61,la Sagrera,196,9069,453,2
2026-01-01,9,Sant Andreu,61,la Sagrera,196,9070,925,1
2026-01-01,9,Sant Andreu,61,la Sagrera,196,9070,849,2
2026-01-01,9,Sant Andreu,61,la Sagrera,196,9071,1026,1
2026-01-01,9,Sant Andreu,61,la Sagrera,196,9071,906,2
2026-01-01,9,Sant Andreu,61,la Sagrera,196,9072,843,1
2026-01-01,9,Sant Andreu,61,la Sagrera,196,9072,704,2
2026-01-01,9,Sant Andreu,61,la Sagrera,196,9073,788,1
2026-01-01,9,Sant Andreu,61,la Sagrera,196,9073,681,2
2026-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,9074,956,1
2026-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,9074,849,2
2026-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,9075,812,1
2026-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,9075,788,2
2026-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,9076,820,1
2026-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,9076,745,2
2026-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,9077,901,1
2026-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,9077,775,2
2026-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9078,819,1
2026-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9078,726,2
2026-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9079,905,1
2026-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9079,782,2
2026-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9080,729,1
2026-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9080,650,2
2026-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9081,960,1
2026-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9081,850,2
2026-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9082,1122,1
2026-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9082,1065,2
2026-01-01,9,Sant Andreu,63,Navas,199,9083,939,1
2026-01-01,9,Sant Andreu,63,Navas,199,9083,815,2
2026-01-01,9,Sant Andreu,63,Navas,199,9084,921,1
2026-01-01,9,Sant Andreu,63,Navas,199,9084,820,2
2026-01-01,9,Sant Andreu,63,Navas,199,9085,967,1
2026-01-01,9,Sant Andreu,63,Navas,199,9085,818,2
2026-01-01,9,Sant Andreu,63,Navas,199,9086,802,1
2026-01-01,9,Sant Andreu,63,Navas,199,9086,711,2
2026-01-01,9,Sant Andreu,63,Navas,199,9087,664,1
2026-01-01,9,Sant Andreu,63,Navas,199,9087,639,2
2026-01-01,9,Sant Andreu,63,Navas,199,9088,1071,1
2026-01-01,9,Sant Andreu,63,Navas,199,9088,931,2
2026-01-01,9,Sant Andreu,63,Navas,199,9089,822,1
2026-01-01,9,Sant Andreu,63,Navas,199,9089,698,2
2026-01-01,9,Sant Andreu,63,Navas,200,9090,868,1
2026-01-01,9,Sant Andreu,63,Navas,200,9090,765,2
2026-01-01,9,Sant Andreu,63,Navas,200,9091,989,1
2026-01-01,9,Sant Andreu,63,Navas,200,9091,864,2
2026-01-01,9,Sant Andreu,63,Navas,200,9092,974,1
2026-01-01,9,Sant Andreu,63,Navas,200,9092,919,2
2026-01-01,9,Sant Andreu,63,Navas,200,9093,691,1
2026-01-01,9,Sant Andreu,63,Navas,200,9093,602,2
2026-01-01,9,Sant Andreu,63,Navas,200,9094,1071,1
2026-01-01,9,Sant Andreu,63,Navas,200,9094,968,2
2026-01-01,9,Sant Andreu,63,Navas,200,9095,1196,1
2026-01-01,9,Sant Andreu,63,Navas,200,9095,1082,2
2026-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10001,836,1
2026-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10001,818,2
2026-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10002,976,1
2026-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10002,963,2
2026-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10003,863,1
2026-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10003,769,2
2026-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10004,870,1
2026-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10004,739,2
2026-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10005,859,1
2026-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10005,735,2
2026-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10006,1006,1
2026-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10006,894,2
2026-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10007,703,1
2026-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10007,651,2
2026-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10008,993,1
2026-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10008,799,2
2026-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10009,880,1
2026-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10009,804,2
2026-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10010,966,1
2026-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10010,827,2
2026-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10011,685,1
2026-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10011,567,2
2026-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10012,920,1
2026-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10012,848,2
2026-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10013,760,1
2026-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10013,679,2
2026-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10014,742,1
2026-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10014,666,2
2026-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10015,1066,1
2026-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10015,977,2
2026-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10016,651,1
2026-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10016,637,2
2026-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10017,894,1
2026-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10017,778,2
2026-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10018,769,1
2026-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10018,707,2
2026-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10019,859,1
2026-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10019,730,2
2026-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10020,803,1
2026-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10020,704,2
2026-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10021,686,1
2026-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10021,633,2
2026-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10022,718,1
2026-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10022,655,2
2026-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10023,780,1
2026-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10023,695,2
2026-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10024,830,1
2026-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10024,745,2
2026-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10025,768,1
2026-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10025,632,2
2026-01-01,10,Sant Martí,65,el Clot,205,10026,884,1
2026-01-01,10,Sant Martí,65,el Clot,205,10026,842,2
2026-01-01,10,Sant Martí,65,el Clot,205,10027,824,1
2026-01-01,10,Sant Martí,65,el Clot,205,10027,725,2
2026-01-01,10,Sant Martí,65,el Clot,205,10028,938,1
2026-01-01,10,Sant Martí,65,el Clot,205,10028,870,2
2026-01-01,10,Sant Martí,65,el Clot,205,10029,735,1
2026-01-01,10,Sant Martí,65,el Clot,205,10029,694,2
2026-01-01,10,Sant Martí,65,el Clot,205,10030,934,1
2026-01-01,10,Sant Martí,65,el Clot,205,10030,841,2
2026-01-01,10,Sant Martí,65,el Clot,205,10031,827,1
2026-01-01,10,Sant Martí,65,el Clot,205,10031,757,2
2026-01-01,10,Sant Martí,65,el Clot,206,10032,690,1
2026-01-01,10,Sant Martí,65,el Clot,206,10032,624,2
2026-01-01,10,Sant Martí,65,el Clot,206,10033,453,1
2026-01-01,10,Sant Martí,65,el Clot,206,10033,372,2
2026-01-01,10,Sant Martí,65,el Clot,206,10034,850,1
2026-01-01,10,Sant Martí,65,el Clot,206,10034,770,2
2026-01-01,10,Sant Martí,65,el Clot,206,10035,990,1
2026-01-01,10,Sant Martí,65,el Clot,206,10035,921,2
2026-01-01,10,Sant Martí,65,el Clot,206,10036,703,1
2026-01-01,10,Sant Martí,65,el Clot,206,10036,712,2
2026-01-01,10,Sant Martí,65,el Clot,206,10037,560,1
2026-01-01,10,Sant Martí,65,el Clot,206,10037,545,2
2026-01-01,10,Sant Martí,65,el Clot,206,10234,938,1
2026-01-01,10,Sant Martí,65,el Clot,206,10234,809,2
2026-01-01,10,Sant Martí,65,el Clot,207,10038,872,1
2026-01-01,10,Sant Martí,65,el Clot,207,10038,787,2
2026-01-01,10,Sant Martí,65,el Clot,207,10039,977,1
2026-01-01,10,Sant Martí,65,el Clot,207,10039,912,2
2026-01-01,10,Sant Martí,65,el Clot,207,10040,993,1
2026-01-01,10,Sant Martí,65,el Clot,207,10040,938,2
2026-01-01,10,Sant Martí,65,el Clot,207,10041,870,1
2026-01-01,10,Sant Martí,65,el Clot,207,10041,750,2
2026-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,208,10042,1932,1
2026-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,208,10042,1781,2
2026-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,208,10043,1642,1
2026-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,208,10043,1659,2
2026-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10044,847,1
2026-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10044,776,2
2026-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10045,685,1
2026-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10045,577,2
2026-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10046,695,1
2026-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10046,566,2
2026-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10047,1013,1
2026-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10047,1079,2
2026-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10048,809,1
2026-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10048,815,2
2026-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10049,619,1
2026-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10049,597,2
2026-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10050,818,1
2026-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10050,729,2
2026-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10051,859,1
2026-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10051,829,2
2026-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10052,1208,1
2026-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10052,1227,2
2026-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10053,857,1
2026-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10053,812,2
2026-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10054,484,1
2026-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10054,462,2
2026-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,211,10055,1304,1
2026-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,211,10055,1251,2
2026-01-01,10,Sant Martí,68,el Poblenou,212,10056,945,1
2026-01-01,10,Sant Martí,68,el Poblenou,212,10056,932,2
2026-01-01,10,Sant Martí,68,el Poblenou,212,10057,735,1
2026-01-01,10,Sant Martí,68,el Poblenou,212,10057,721,2
2026-01-01,10,Sant Martí,68,el Poblenou,212,10058,600,1
2026-01-01,10,Sant Martí,68,el Poblenou,212,10058,602,2
2026-01-01,10,Sant Martí,68,el Poblenou,213,10059,946,1
2026-01-01,10,Sant Martí,68,el Poblenou,213,10059,893,2
2026-01-01,10,Sant Martí,68,el Poblenou,213,10060,856,1
2026-01-01,10,Sant Martí,68,el Poblenou,213,10060,857,2
2026-01-01,10,Sant Martí,68,el Poblenou,213,10061,912,1
2026-01-01,10,Sant Martí,68,el Poblenou,213,10061,825,2
2026-01-01,10,Sant Martí,68,el Poblenou,213,10062,784,1
2026-01-01,10,Sant Martí,68,el Poblenou,213,10062,701,2
2026-01-01,10,Sant Martí,68,el Poblenou,214,10063,701,1
2026-01-01,10,Sant Martí,68,el Poblenou,214,10063,631,2
2026-01-01,10,Sant Martí,68,el Poblenou,214,10064,908,1
2026-01-01,10,Sant Martí,68,el Poblenou,214,10064,837,2
2026-01-01,10,Sant Martí,68,el Poblenou,214,10065,867,1
2026-01-01,10,Sant Martí,68,el Poblenou,214,10065,782,2
2026-01-01,10,Sant Martí,68,el Poblenou,214,10066,1069,1
2026-01-01,10,Sant Martí,68,el Poblenou,214,10066,1008,2
2026-01-01,10,Sant Martí,68,el Poblenou,214,10067,963,1
2026-01-01,10,Sant Martí,68,el Poblenou,214,10067,893,2
2026-01-01,10,Sant Martí,68,el Poblenou,214,10068,809,1
2026-01-01,10,Sant Martí,68,el Poblenou,214,10068,801,2
2026-01-01,10,Sant Martí,68,el Poblenou,215,10069,1494,1
2026-01-01,10,Sant Martí,68,el Poblenou,215,10069,1390,2
2026-01-01,10,Sant Martí,68,el Poblenou,215,10070,896,1
2026-01-01,10,Sant Martí,68,el Poblenou,215,10070,778,2
2026-01-01,10,Sant Martí,68,el Poblenou,215,10071,872,1
2026-01-01,10,Sant Martí,68,el Poblenou,215,10071,847,2
2026-01-01,10,Sant Martí,68,el Poblenou,215,10072,1083,1
2026-01-01,10,Sant Martí,68,el Poblenou,215,10072,992,2
2026-01-01,10,Sant Martí,68,el Poblenou,215,10073,770,1
2026-01-01,10,Sant Martí,68,el Poblenou,215,10073,693,2
2026-01-01,10,Sant Martí,68,el Poblenou,215,10074,925,1
2026-01-01,10,Sant Martí,68,el Poblenou,215,10074,879,2
2026-01-01,10,Sant Martí,68,el Poblenou,215,10075,790,1
2026-01-01,10,Sant Martí,68,el Poblenou,215,10075,749,2
2026-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10076,1173,1
2026-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10076,1113,2
2026-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10235,732,1
2026-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10235,689,2
2026-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10236,860,1
2026-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10236,740,2
2026-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10077,923,1
2026-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10077,919,2
2026-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10078,1211,1
2026-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10078,1227,2
2026-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10079,854,1
2026-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10079,814,2
2026-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,218,10080,1254,1
2026-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,218,10080,1262,2
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,10081,1149,1
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,10081,1148,2
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,10082,1074,1
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,10082,1206,2
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,10083,1049,1
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,10083,1333,2
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,10084,838,1
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,10084,874,2
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,10085,1052,1
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,10085,1190,2
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,10086,1041,1
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,10086,1080,2
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,10087,949,1
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,10087,1011,2
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,10088,859,1
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,10088,819,2
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,221,10089,2514,1
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,221,10089,4823,2
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10090,789,1
