any,secció censal,concepte,estat,valor
2024,Cornellà de Llobregat DC06 SC004,població estrangera de països de renda baixa o mitjana,p,116.2
2024,Cornellà de Llobregat DC06 SC004,renda mitjana per persona,..,null
2024,Cornellà de Llobregat DC06 SC005,població amb estudis baixos,p,119.4
2024,Cornellà de Llobregat DC06 SC005,població jove sense estudis postobligatoris,p,118.4
2024,Cornellà de Llobregat DC06 SC005,població estrangera de països de renda baixa o mitjana,p,133.5
2024,Cornellà de Llobregat DC06 SC005,renda mitjana per persona,..,null
2024,Cornellà de Llobregat DC06 SC007,població amb estudis baixos,p,125.1
2024,Cornellà de Llobregat DC06 SC007,població jove sense estudis postobligatoris,p,116.2
2024,Cornellà de Llobregat DC06 SC007,població estrangera de països de renda baixa o mitjana,p,129.7
2024,Cornellà de Llobregat DC06 SC007,renda mitjana per persona,..,null
2024,Cornellà de Llobregat DC06 SC008,població amb estudis baixos,p,121.4
2024,Cornellà de Llobregat DC06 SC008,població jove sense estudis postobligatoris,p,118.0
2024,Cornellà de Llobregat DC06 SC008,població estrangera de països de renda baixa o mitjana,p,135.9
2024,Cornellà de Llobregat DC06 SC008,renda mitjana per persona,..,null
2024,Cornellà de Llobregat DC06 SC009,població amb estudis baixos,p,123.8
2024,Cornellà de Llobregat DC06 SC009,població jove sense estudis postobligatoris,p,105.6
2024,Cornellà de Llobregat DC06 SC009,població estrangera de països de renda baixa o mitjana,p,105.2
2024,Cornellà de Llobregat DC06 SC009,renda mitjana per persona,..,null
2024,Cornellà de Llobregat DC06 SC010,població amb estudis baixos,p,119.5
2024,Cornellà de Llobregat DC06 SC010,població jove sense estudis postobligatoris,p,112.1
2024,Cornellà de Llobregat DC06 SC010,població estrangera de països de renda baixa o mitjana,p,135.3
2024,Cornellà de Llobregat DC06 SC010,renda mitjana per persona,..,null
2024,Cornellà de Llobregat DC06 SC013,població amb estudis baixos,p,128.3
2024,Cornellà de Llobregat DC06 SC013,població jove sense estudis postobligatoris,p,104.6
2024,Cornellà de Llobregat DC06 SC013,població estrangera de països de renda baixa o mitjana,p,123.9
2024,Cornellà de Llobregat DC06 SC013,renda mitjana per persona,..,null
2024,Cornellà de Llobregat DC06 SC014,població amb estudis baixos,p,130.6
2024,Cornellà de Llobregat DC06 SC014,població jove sense estudis postobligatoris,p,126.1
2024,Cornellà de Llobregat DC06 SC014,població estrangera de països de renda baixa o mitjana,p,128.3
2024,Cornellà de Llobregat DC06 SC014,renda mitjana per persona,..,null
2024,Cornellà de Llobregat DC06 SC015,població amb estudis baixos,p,116.4
2024,Cornellà de Llobregat DC06 SC015,població jove sense estudis postobligatoris,p,99.5
2024,Cornellà de Llobregat DC06 SC015,població estrangera de països de renda baixa o mitjana,p,90.8
2024,Cornellà de Llobregat DC06 SC015,renda mitjana per persona,..,null
2024,Cornellà del Terri DC01 SC001,població amb estudis baixos,p,85.9
2024,Cornellà del Terri DC01 SC001,població jove sense estudis postobligatoris,p,95.7
2024,Cornellà del Terri DC01 SC001,població estrangera de països de renda baixa o mitjana,p,88.8
2024,Cornellà del Terri DC01 SC001,renda mitjana per persona,..,null
2024,Cornudella de Montsant DC01 SC001,població amb estudis baixos,p,93.1
2024,Cornudella de Montsant DC01 SC001,població jove sense estudis postobligatoris,p,95.4
2024,Cornudella de Montsant DC01 SC001,població estrangera de països de renda baixa o mitjana,p,88.5
2024,Cornudella de Montsant DC01 SC001,renda mitjana per persona,..,null
2024,Creixell DC01 SC001,població amb estudis baixos,p,105.0
2024,Creixell DC01 SC001,població jove sense estudis postobligatoris,p,106.6
2024,Creixell DC01 SC001,població estrangera de països de renda baixa o mitjana,p,98.5
2024,Creixell DC01 SC001,renda mitjana per persona,..,null
2024,Creixell DC01 SC002,població amb estudis baixos,p,109.5
2024,Creixell DC01 SC002,població jove sense estudis postobligatoris,p,106.5
2024,Creixell DC01 SC002,població estrangera de països de renda baixa o mitjana,p,99.9
2024,Creixell DC01 SC002,renda mitjana per persona,..,null
2024,Crespià DC01 SC001,població amb estudis baixos,p,73.3
2024,Crespià DC01 SC001,població jove sense estudis postobligatoris,..,null
2024,Crespià DC01 SC001,població estrangera de països de renda baixa o mitjana,p,89.4
2024,Crespià DC01 SC001,renda mitjana per persona,..,null
2024,"Cruïlles, Monells i Sant Sadurní de l'Heura DC01 SC001",població amb estudis baixos,p,102.6
2024,"Cruïlles, Monells i Sant Sadurní de l'Heura DC01 SC001",població jove sense estudis postobligatoris,p,96.5
2024,"Cruïlles, Monells i Sant Sadurní de l'Heura DC01 SC001",població estrangera de països de renda baixa o mitjana,p,85.3
2024,"Cruïlles, Monells i Sant Sadurní de l'Heura DC01 SC001",renda mitjana per persona,..,null
2024,Cubelles DC01 SC001,població amb estudis baixos,p,106.4
2024,Cubelles DC01 SC001,població jove sense estudis postobligatoris,p,124.5
2024,Cubelles DC01 SC001,població estrangera de països de renda baixa o mitjana,p,118.5
2024,Cubelles DC01 SC001,renda mitjana per persona,..,null
2024,Cubelles DC01 SC002,població amb estudis baixos,p,93.1
2024,Cubelles DC01 SC002,població jove sense estudis postobligatoris,p,107.4
2024,Cubelles DC01 SC002,població estrangera de països de renda baixa o mitjana,p,86.6
2024,Cubelles DC01 SC002,renda mitjana per persona,..,null
2024,Cubelles DC01 SC003,població amb estudis baixos,p,90.2
2024,Cubelles DC01 SC003,població jove sense estudis postobligatoris,p,100.2
2024,Cubelles DC01 SC003,població estrangera de països de renda baixa o mitjana,p,87.1
2024,Cubelles DC01 SC003,renda mitjana per persona,..,null
2024,Cubelles DC01 SC004,població amb estudis baixos,p,97.0
2024,Cubelles DC01 SC004,població jove sense estudis postobligatoris,p,103.1
2024,Cubelles DC01 SC004,població estrangera de països de renda baixa o mitjana,p,88.5
2024,Cubelles DC01 SC004,renda mitjana per persona,..,null
2024,Cubelles DC01 SC005,població amb estudis baixos,p,84.9
2024,Cubelles DC01 SC005,població jove sense estudis postobligatoris,p,90.2
2024,Cubelles DC01 SC005,població estrangera de països de renda baixa o mitjana,p,88.4
2024,Cubelles DC01 SC005,renda mitjana per persona,..,null
2024,Cubelles DC01 SC006,població amb estudis baixos,p,91.6
2024,Cubelles DC01 SC006,població jove sense estudis postobligatoris,p,106.2
2024,Cubelles DC01 SC006,població estrangera de països de renda baixa o mitjana,p,88.2
2024,Cubelles DC01 SC006,renda mitjana per persona,..,null
2024,Cubelles DC01 SC007,població amb estudis baixos,p,96.2
2024,Cubelles DC01 SC007,població jove sense estudis postobligatoris,p,106.0
2024,Cubelles DC01 SC007,població estrangera de països de renda baixa o mitjana,p,96.1
2024,Cubelles DC01 SC007,renda mitjana per persona,..,null
2024,Cubelles DC01 SC008,població amb estudis baixos,p,95.0
2024,Cubelles DC01 SC008,població jove sense estudis postobligatoris,p,100.3
2024,Cubelles DC01 SC008,població estrangera de països de renda baixa o mitjana,p,90.4
2024,Cubelles DC01 SC008,renda mitjana per persona,..,null
2024,Cubelles DC01 SC009,població amb estudis baixos,p,94.4
2024,Cubelles DC01 SC009,població jove sense estudis postobligatoris,p,107.8
2024,Cubelles DC01 SC009,població estrangera de països de renda baixa o mitjana,p,90.7
2024,Cubelles DC01 SC009,renda mitjana per persona,..,null
2024,Cubelles DC01 SC010,població amb estudis baixos,p,90.9
2024,Cubelles DC01 SC010,població jove sense estudis postobligatoris,p,100.8
2024,Cubelles DC01 SC010,població estrangera de països de renda baixa o mitjana,p,83.4
2024,Cubelles DC01 SC010,renda mitjana per persona,..,null
2024,Cubells DC01 SC001,població amb estudis baixos,p,96.0
2024,Cubells DC01 SC001,població jove sense estudis postobligatoris,..,null
2024,Cubells DC01 SC001,població estrangera de països de renda baixa o mitjana,p,85.2
2024,Cubells DC01 SC001,renda mitjana per persona,..,null
2024,Cunit DC01 SC001,població amb estudis baixos,p,105.5
2024,Cunit DC01 SC001,població jove sense estudis postobligatoris,p,106.2
2024,Cunit DC01 SC001,població estrangera de països de renda baixa o mitjana,p,89.8
2024,Cunit DC01 SC001,renda mitjana per persona,..,null
2024,Cunit DC01 SC002,població amb estudis baixos,p,106.8
2024,Cunit DC01 SC002,població jove sense estudis postobligatoris,p,115.9
2024,Cunit DC01 SC002,població estrangera de països de renda baixa o mitjana,p,98.7
2024,Cunit DC01 SC002,renda mitjana per persona,..,null
2024,Cunit DC01 SC003,població amb estudis baixos,p,115.7
2024,Cunit DC01 SC003,població jove sense estudis postobligatoris,p,122.7
2024,Cunit DC01 SC003,població estrangera de països de renda baixa o mitjana,p,116.6
2024,Cunit DC01 SC003,renda mitjana per persona,..,null
2024,Cunit DC01 SC004,població amb estudis baixos,p,109.1
2024,Cunit DC01 SC004,població jove sense estudis postobligatoris,p,113.6
2024,Cunit DC01 SC004,població estrangera de països de renda baixa o mitjana,p,105.1
2024,Cunit DC01 SC004,renda mitjana per persona,..,null
2024,Cunit DC01 SC005,població amb estudis baixos,p,105.1
2024,Cunit DC01 SC005,població jove sense estudis postobligatoris,p,116.2
2024,Cunit DC01 SC005,població estrangera de països de renda baixa o mitjana,p,99.6
2024,Cunit DC01 SC005,renda mitjana per persona,..,null
2024,Darnius DC01 SC001,població amb estudis baixos,p,81.3
2024,Darnius DC01 SC001,població jove sense estudis postobligatoris,p,114.0
2024,Darnius DC01 SC001,població estrangera de països de renda baixa o mitjana,p,88.9
2024,Darnius DC01 SC001,renda mitjana per persona,..,null
2024,Das DC01 SC001,població amb estudis baixos,p,73.8
2024,Das DC01 SC001,població jove sense estudis postobligatoris,..,null
2024,Das DC01 SC001,població estrangera de països de renda baixa o mitjana,p,87.7
2024,Das DC01 SC001,renda mitjana per persona,..,null
2024,Deltebre DC01 SC001,població amb estudis baixos,p,105.1
2024,Deltebre DC01 SC001,població jove sense estudis postobligatoris,p,119.0
2024,Deltebre DC01 SC001,població estrangera de països de renda baixa o mitjana,p,99.6
2024,Deltebre DC01 SC001,renda mitjana per persona,..,null
2024,Deltebre DC01 SC002,població amb estudis baixos,p,97.0
2024,Deltebre DC01 SC002,població jove sense estudis postobligatoris,p,122.6
2024,Deltebre DC01 SC002,població estrangera de països de renda baixa o mitjana,p,101.5
2024,Deltebre DC01 SC002,renda mitjana per persona,..,null
2024,Deltebre DC01 SC003,població amb estudis baixos,p,108.5
2024,Deltebre DC01 SC003,població jove sense estudis postobligatoris,p,122.5
2024,Deltebre DC01 SC003,població estrangera de països de renda baixa o mitjana,p,92.6
2024,Deltebre DC01 SC003,renda mitjana per persona,..,null
2024,Deltebre DC01 SC004,població amb estudis baixos,p,100.2
2024,Deltebre DC01 SC004,població jove sense estudis postobligatoris,p,112.1
2024,Deltebre DC01 SC004,població estrangera de països de renda baixa o mitjana,p,89.3
2024,Deltebre DC01 SC004,renda mitjana per persona,..,null
2024,Deltebre DC01 SC005,població amb estudis baixos,p,101.1
2024,Deltebre DC01 SC005,població jove sense estudis postobligatoris,p,108.6
2024,Deltebre DC01 SC005,població estrangera de països de renda baixa o mitjana,p,87.5
2024,Deltebre DC01 SC005,renda mitjana per persona,..,null
2024,Deltebre DC01 SC006,població amb estudis baixos,p,95.0
2024,Deltebre DC01 SC006,població jove sense estudis postobligatoris,p,109.0
2024,Deltebre DC01 SC006,població estrangera de països de renda baixa o mitjana,p,88.9
2024,Deltebre DC01 SC006,renda mitjana per persona,..,null
2024,Dosrius DC01 SC001,població amb estudis baixos,p,84.8
2024,Dosrius DC01 SC001,població jove sense estudis postobligatoris,p,87.7
2024,Dosrius DC01 SC001,població estrangera de països de renda baixa o mitjana,p,82.3
2024,Dosrius DC01 SC001,renda mitjana per persona,..,null
2024,Dosrius DC01 SC002,població amb estudis baixos,p,84.9
2024,Dosrius DC01 SC002,població jove sense estudis postobligatoris,p,94.9
2024,Dosrius DC01 SC002,població estrangera de països de renda baixa o mitjana,p,81.9
2024,Dosrius DC01 SC002,renda mitjana per persona,..,null
2024,Dosrius DC01 SC003,població amb estudis baixos,p,84.7
2024,Dosrius DC01 SC003,població jove sense estudis postobligatoris,p,100.0
2024,Dosrius DC01 SC003,població estrangera de països de renda baixa o mitjana,p,82.5
2024,Dosrius DC01 SC003,renda mitjana per persona,..,null
2024,Duesaigües DC01 SC001,població amb estudis baixos,p,79.9
2024,Duesaigües DC01 SC001,població jove sense estudis postobligatoris,..,null
2024,Duesaigües DC01 SC001,població estrangera de països de renda baixa o mitjana,p,89.5
2024,Duesaigües DC01 SC001,renda mitjana per persona,..,null
2024,"Escala, l' DC01 SC001",població amb estudis baixos,p,110.7
2024,"Escala, l' DC01 SC001",població jove sense estudis postobligatoris,p,110.8
2024,"Escala, l' DC01 SC001",població estrangera de països de renda baixa o mitjana,p,114.5
2024,"Escala, l' DC01 SC001",renda mitjana per persona,..,null
2024,"Escala, l' DC01 SC002",població amb estudis baixos,p,115.4
2024,"Escala, l' DC01 SC002",població jove sense estudis postobligatoris,p,118.7
2024,"Escala, l' DC01 SC002",població estrangera de països de renda baixa o mitjana,p,112.9
2024,"Escala, l' DC01 SC002",renda mitjana per persona,..,null
2024,"Escala, l' DC01 SC003",població amb estudis baixos,p,103.7
2024,"Escala, l' DC01 SC003",població jove sense estudis postobligatoris,p,118.5
2024,"Escala, l' DC01 SC003",població estrangera de països de renda baixa o mitjana,p,110.7
2024,"Escala, l' DC01 SC003",renda mitjana per persona,..,null
2024,"Escala, l' DC01 SC004",població amb estudis baixos,p,109.9
2024,"Escala, l' DC01 SC004",població jove sense estudis postobligatoris,p,112.5
2024,"Escala, l' DC01 SC004",població estrangera de països de renda baixa o mitjana,p,102.6
2024,"Escala, l' DC01 SC004",renda mitjana per persona,..,null
2024,"Escala, l' DC01 SC005",població amb estudis baixos,p,121.0
2024,"Escala, l' DC01 SC005",població jove sense estudis postobligatoris,p,118.5
2024,"Escala, l' DC01 SC005",població estrangera de països de renda baixa o mitjana,p,103.9
2024,"Escala, l' DC01 SC005",renda mitjana per persona,..,null
2024,Esparreguera DC01 SC001,població amb estudis baixos,p,110.6
2024,Esparreguera DC01 SC001,població jove sense estudis postobligatoris,p,109.9
2024,Esparreguera DC01 SC001,població estrangera de països de renda baixa o mitjana,p,99.3
2024,Esparreguera DC01 SC001,renda mitjana per persona,..,null
2024,Esparreguera DC01 SC002,població amb estudis baixos,p,101.5
2024,Esparreguera DC01 SC002,població jove sense estudis postobligatoris,p,101.6
2024,Esparreguera DC01 SC002,població estrangera de països de renda baixa o mitjana,p,90.0
2024,Esparreguera DC01 SC002,renda mitjana per persona,..,null
2024,Esparreguera DC01 SC003,població amb estudis baixos,p,100.0
2024,Esparreguera DC01 SC003,població jove sense estudis postobligatoris,p,99.9
2024,Esparreguera DC01 SC003,població estrangera de països de renda baixa o mitjana,p,94.3
2024,Esparreguera DC01 SC003,renda mitjana per persona,..,null
2024,Esparreguera DC01 SC004,població amb estudis baixos,p,95.6
2024,Esparreguera DC01 SC004,població jove sense estudis postobligatoris,p,100.4
2024,Esparreguera DC01 SC004,població estrangera de països de renda baixa o mitjana,p,91.2
2024,Esparreguera DC01 SC004,renda mitjana per persona,..,null
2024,Esparreguera DC01 SC005,població amb estudis baixos,p,94.4
2024,Esparreguera DC01 SC005,població jove sense estudis postobligatoris,p,107.1
2024,Esparreguera DC01 SC005,població estrangera de països de renda baixa o mitjana,p,91.7
2024,Esparreguera DC01 SC005,renda mitjana per persona,..,null
2024,Esparreguera DC01 SC006,població amb estudis baixos,p,87.0
2024,Esparreguera DC01 SC006,població jove sense estudis postobligatoris,p,84.2
2024,Esparreguera DC01 SC006,població estrangera de països de renda baixa o mitjana,p,79.7
2024,Esparreguera DC01 SC006,renda mitjana per persona,..,null
2024,Esparreguera DC02 SC001,població amb estudis baixos,p,107.6
2024,Esparreguera DC02 SC001,població jove sense estudis postobligatoris,p,114.5
2024,Esparreguera DC02 SC001,població estrangera de països de renda baixa o mitjana,p,97.1
2024,Esparreguera DC02 SC001,renda mitjana per persona,..,null
2024,Esparreguera DC02 SC002,població amb estudis baixos,p,90.9
2024,Esparreguera DC02 SC002,població jove sense estudis postobligatoris,p,103.2
2024,Esparreguera DC02 SC002,població estrangera de països de renda baixa o mitjana,p,85.7
2024,Esparreguera DC02 SC002,renda mitjana per persona,..,null
2024,Esparreguera DC02 SC003,població amb estudis baixos,p,104.4
2024,Esparreguera DC02 SC003,població jove sense estudis postobligatoris,p,90.5
2024,Esparreguera DC02 SC003,població estrangera de països de renda baixa o mitjana,p,78.4
2024,Esparreguera DC02 SC003,renda mitjana per persona,..,null
2024,Esparreguera DC02 SC004,població amb estudis baixos,p,100.5
2024,Esparreguera DC02 SC004,població jove sense estudis postobligatoris,p,94.8
2024,Esparreguera DC02 SC004,població estrangera de països de renda baixa o mitjana,p,82.9
2024,Esparreguera DC02 SC004,renda mitjana per persona,..,null
2024,Esparreguera DC02 SC005,població amb estudis baixos,p,85.5
2024,Esparreguera DC02 SC005,població jove sense estudis postobligatoris,p,118.7
2024,Esparreguera DC02 SC005,població estrangera de països de renda baixa o mitjana,p,83.6
2024,Esparreguera DC02 SC005,renda mitjana per persona,..,null
2024,Espinelves DC01 SC001,població amb estudis baixos,p,86.4
2024,Espinelves DC01 SC001,població jove sense estudis postobligatoris,..,null
2024,Espinelves DC01 SC001,població estrangera de països de renda baixa o mitjana,p,78.9
2024,Espinelves DC01 SC001,renda mitjana per persona,..,null
2024,"Espluga Calba, l' DC01 SC001",població amb estudis baixos,p,94.2
2024,"Espluga Calba, l' DC01 SC001",població jove sense estudis postobligatoris,..,null
2024,"Espluga Calba, l' DC01 SC001",població estrangera de països de renda baixa o mitjana,p,86.5
2024,"Espluga Calba, l' DC01 SC001",renda mitjana per persona,..,null
2024,"Espluga de Francolí, l' DC01 SC001",població amb estudis baixos,p,104.7
2024,"Espluga de Francolí, l' DC01 SC001",població jove sense estudis postobligatoris,p,100.9
2024,"Espluga de Francolí, l' DC01 SC001",població estrangera de països de renda baixa o mitjana,p,96.5
2024,"Espluga de Francolí, l' DC01 SC001",renda mitjana per persona,..,null
2024,"Espluga de Francolí, l' DC02 SC001",població amb estudis baixos,p,102.7
2024,"Espluga de Francolí, l' DC02 SC001",població jove sense estudis postobligatoris,p,114.3
2024,"Espluga de Francolí, l' DC02 SC001",població estrangera de països de renda baixa o mitjana,p,101.2
2024,"Espluga de Francolí, l' DC02 SC001",renda mitjana per persona,..,null
2024,Esplugues de Llobregat DC01 SC001,població amb estudis baixos,p,78.8
2024,Esplugues de Llobregat DC01 SC001,població jove sense estudis postobligatoris,p,84.4
2024,Esplugues de Llobregat DC01 SC001,població estrangera de països de renda baixa o mitjana,p,85.3
2024,Esplugues de Llobregat DC01 SC001,renda mitjana per persona,..,null
2024,Esplugues de Llobregat DC01 SC002,població amb estudis baixos,p,97.3
2024,Esplugues de Llobregat DC01 SC002,població jove sense estudis postobligatoris,p,94.4
2024,Esplugues de Llobregat DC01 SC002,població estrangera de països de renda baixa o mitjana,p,102.9
2024,Esplugues de Llobregat DC01 SC002,renda mitjana per persona,..,null
2024,Esplugues de Llobregat DC01 SC003,població amb estudis baixos,p,89.4
2024,Esplugues de Llobregat DC01 SC003,població jove sense estudis postobligatoris,p,85.4
2024,Esplugues de Llobregat DC01 SC003,població estrangera de països de renda baixa o mitjana,p,89.5
2024,Esplugues de Llobregat DC01 SC003,renda mitjana per persona,..,null
2024,Esplugues de Llobregat DC01 SC004,població amb estudis baixos,p,110.5
2024,Esplugues de Llobregat DC01 SC004,població jove sense estudis postobligatoris,p,92.8
2024,Esplugues de Llobregat DC01 SC004,població estrangera de països de renda baixa o mitjana,p,100.6
2024,Esplugues de Llobregat DC01 SC004,renda mitjana per persona,..,null
2024,Esplugues de Llobregat DC01 SC005,població amb estudis baixos,p,105.1
2024,Esplugues de Llobregat DC01 SC005,població jove sense estudis postobligatoris,p,84.3
2024,Esplugues de Llobregat DC01 SC005,població estrangera de països de renda baixa o mitjana,p,88.8
2024,Esplugues de Llobregat DC01 SC005,renda mitjana per persona,..,null
2024,Esplugues de Llobregat DC02 SC001,població amb estudis baixos,p,92.2
2024,Esplugues de Llobregat DC02 SC001,població jove sense estudis postobligatoris,p,84.0
2024,Esplugues de Llobregat DC02 SC001,població estrangera de països de renda baixa o mitjana,p,91.6
2024,Esplugues de Llobregat DC02 SC001,renda mitjana per persona,..,null
2024,Esplugues de Llobregat DC02 SC002,població amb estudis baixos,p,103.9
2024,Esplugues de Llobregat DC02 SC002,població jove sense estudis postobligatoris,p,94.0
2024,Esplugues de Llobregat DC02 SC002,població estrangera de països de renda baixa o mitjana,p,99.3
2024,Esplugues de Llobregat DC02 SC002,renda mitjana per persona,..,null
2024,Esplugues de Llobregat DC02 SC003,població amb estudis baixos,p,101.5
2024,Esplugues de Llobregat DC02 SC003,població jove sense estudis postobligatoris,p,94.2
2024,Esplugues de Llobregat DC02 SC003,població estrangera de països de renda baixa o mitjana,p,99.6
2024,Esplugues de Llobregat DC02 SC003,renda mitjana per persona,..,null
2024,Esplugues de Llobregat DC02 SC004,població amb estudis baixos,p,104.5
2024,Esplugues de Llobregat DC02 SC004,població jove sense estudis postobligatoris,p,83.3
2024,Esplugues de Llobregat DC02 SC004,població estrangera de països de renda baixa o mitjana,p,88.8
2024,Esplugues de Llobregat DC02 SC004,renda mitjana per persona,..,null
2024,Esplugues de Llobregat DC02 SC005,població amb estudis baixos,p,109.0
2024,Esplugues de Llobregat DC02 SC005,població jove sense estudis postobligatoris,p,96.0
2024,Esplugues de Llobregat DC02 SC005,població estrangera de països de renda baixa o mitjana,p,102.2
2024,Esplugues de Llobregat DC02 SC005,renda mitjana per persona,..,null
2024,Esplugues de Llobregat DC02 SC006,població amb estudis baixos,p,86.4
2024,Esplugues de Llobregat DC02 SC006,població jove sense estudis postobligatoris,p,81.7
2024,Esplugues de Llobregat DC02 SC006,població estrangera de països de renda baixa o mitjana,p,87.2
2024,Esplugues de Llobregat DC02 SC006,renda mitjana per persona,..,null
2024,Esplugues de Llobregat DC03 SC001,població amb estudis baixos,p,95.3
2024,Esplugues de Llobregat DC03 SC001,població jove sense estudis postobligatoris,p,91.1
2024,Esplugues de Llobregat DC03 SC001,població estrangera de països de renda baixa o mitjana,p,96.1
2024,Esplugues de Llobregat DC03 SC001,renda mitjana per persona,..,null
2024,Esplugues de Llobregat DC03 SC002,població amb estudis baixos,p,103.0
2024,Esplugues de Llobregat DC03 SC002,població jove sense estudis postobligatoris,p,90.8
2024,Esplugues de Llobregat DC03 SC002,població estrangera de països de renda baixa o mitjana,p,93.8
2024,Esplugues de Llobregat DC03 SC002,renda mitjana per persona,..,null
2024,Esplugues de Llobregat DC04 SC001,població amb estudis baixos,p,72.7
2024,Esplugues de Llobregat DC04 SC001,població jove sense estudis postobligatoris,p,79.9
2024,Esplugues de Llobregat DC04 SC001,població estrangera de països de renda baixa o mitjana,p,86.7
2024,Esplugues de Llobregat DC04 SC001,renda mitjana per persona,..,null
2024,Esplugues de Llobregat DC05 SC001,població amb estudis baixos,p,92.0
2024,Esplugues de Llobregat DC05 SC001,població jove sense estudis postobligatoris,p,78.7
2024,Esplugues de Llobregat DC05 SC001,població estrangera de països de renda baixa o mitjana,p,90.8
2024,Esplugues de Llobregat DC05 SC001,renda mitjana per persona,..,null
2024,Esplugues de Llobregat DC07 SC001,població amb estudis baixos,p,72.7
2024,Esplugues de Llobregat DC07 SC001,població jove sense estudis postobligatoris,p,81.4
2024,Esplugues de Llobregat DC07 SC001,població estrangera de països de renda baixa o mitjana,p,89.4
2024,Esplugues de Llobregat DC07 SC001,renda mitjana per persona,..,null
2024,Esplugues de Llobregat DC08 SC001,població amb estudis baixos,p,102.9
2024,Esplugues de Llobregat DC08 SC001,població jove sense estudis postobligatoris,p,84.1
2024,Esplugues de Llobregat DC08 SC001,població estrangera de països de renda baixa o mitjana,p,92.4
2024,Esplugues de Llobregat DC08 SC001,renda mitjana per persona,..,null
2024,Esplugues de Llobregat DC08 SC002,població amb estudis baixos,p,97.9
2024,Esplugues de Llobregat DC08 SC002,població jove sense estudis postobligatoris,p,87.2
2024,Esplugues de Llobregat DC08 SC002,població estrangera de països de renda baixa o mitjana,p,95.5
2024,Esplugues de Llobregat DC08 SC002,renda mitjana per persona,..,null
2024,Esplugues de Llobregat DC09 SC001,població amb estudis baixos,p,104.6
2024,Esplugues de Llobregat DC09 SC001,població jove sense estudis postobligatoris,p,94.3
2024,Esplugues de Llobregat DC09 SC001,població estrangera de països de renda baixa o mitjana,p,103.2
2024,Esplugues de Llobregat DC09 SC001,renda mitjana per persona,..,null
2024,Esplugues de Llobregat DC09 SC002,població amb estudis baixos,p,103.3
2024,Esplugues de Llobregat DC09 SC002,població jove sense estudis postobligatoris,p,84.6
2024,Esplugues de Llobregat DC09 SC002,població estrangera de països de renda baixa o mitjana,p,87.7
2024,Esplugues de Llobregat DC09 SC002,renda mitjana per persona,..,null
2024,Esplugues de Llobregat DC10 SC001,població amb estudis baixos,p,121.0
2024,Esplugues de Llobregat DC10 SC001,població jove sense estudis postobligatoris,p,93.7
2024,Esplugues de Llobregat DC10 SC001,població estrangera de països de renda baixa o mitjana,p,93.6
2024,Esplugues de Llobregat DC10 SC001,renda mitjana per persona,..,null
2024,Esplugues de Llobregat DC10 SC002,població amb estudis baixos,p,131.3
2024,Esplugues de Llobregat DC10 SC002,població jove sense estudis postobligatoris,p,92.7
2024,Esplugues de Llobregat DC10 SC002,població estrangera de països de renda baixa o mitjana,p,95.8
2024,Esplugues de Llobregat DC10 SC002,renda mitjana per persona,..,null
2024,Esplugues de Llobregat DC10 SC003,població amb estudis baixos,p,122.1
2024,Esplugues de Llobregat DC10 SC003,població jove sense estudis postobligatoris,p,97.6
2024,Esplugues de Llobregat DC10 SC003,població estrangera de països de renda baixa o mitjana,p,100.3
2024,Esplugues de Llobregat DC10 SC003,renda mitjana per persona,..,null
2024,Esplugues de Llobregat DC10 SC004,població amb estudis baixos,p,107.7
2024,Esplugues de Llobregat DC10 SC004,població jove sense estudis postobligatoris,p,109.6
2024,Esplugues de Llobregat DC10 SC004,població estrangera de països de renda baixa o mitjana,p,127.6
2024,Esplugues de Llobregat DC10 SC004,renda mitjana per persona,..,null
2024,Esplugues de Llobregat DC10 SC005,població amb estudis baixos,p,121.8
2024,Esplugues de Llobregat DC10 SC005,població jove sense estudis postobligatoris,p,113.2
2024,Esplugues de Llobregat DC10 SC005,població estrangera de països de renda baixa o mitjana,p,126.7
2024,Esplugues de Llobregat DC10 SC005,renda mitjana per persona,..,null
2024,Esplugues de Llobregat DC10 SC006,població amb estudis baixos,p,129.2
2024,Esplugues de Llobregat DC10 SC006,població jove sense estudis postobligatoris,p,102.2
2024,Esplugues de Llobregat DC10 SC006,població estrangera de països de renda baixa o mitjana,p,107.3
2024,Esplugues de Llobregat DC10 SC006,renda mitjana per persona,..,null
2024,Esplugues de Llobregat DC10 SC007,població amb estudis baixos,p,119.9
2024,Esplugues de Llobregat DC10 SC007,població jove sense estudis postobligatoris,p,102.5
2024,Esplugues de Llobregat DC10 SC007,població estrangera de països de renda baixa o mitjana,p,99.0
2024,Esplugues de Llobregat DC10 SC007,renda mitjana per persona,..,null
2024,Esplugues de Llobregat DC10 SC008,població amb estudis baixos,p,110.6
2024,Esplugues de Llobregat DC10 SC008,població jove sense estudis postobligatoris,p,102.9
2024,Esplugues de Llobregat DC10 SC008,població estrangera de països de renda baixa o mitjana,p,122.3
2024,Esplugues de Llobregat DC10 SC008,renda mitjana per persona,..,null
2024,Espolla DC01 SC001,població amb estudis baixos,p,101.3
2024,Espolla DC01 SC001,població jove sense estudis postobligatoris,..,null
2024,Espolla DC01 SC001,població estrangera de països de renda baixa o mitjana,p,87.5
2024,Espolla DC01 SC001,renda mitjana per persona,..,null
2024,Esponellà DC01 SC001,població amb estudis baixos,p,98.8
2024,Esponellà DC01 SC001,població jove sense estudis postobligatoris,..,null
